method_id,query_id,repeat,latency_ms,returned
hybrid_rrf_75bm25_25dense,c250208a,0,24.098875001072884,5
hybrid_rrf_75bm25_25dense,7adaeced,3,23.197083035483956,5
d_threshold_0.3,f58b0476,2,12.239667004905641,5
d_threshold_0.3,e32c413c,3,13.439625035971403,5
a_dense_minilm_500_75,67f0bc2a,1,13.796832994557917,5
d_threshold_0.3,0daec318,1,13.151749968528748,5
a_dense_minilm_500_75,037b46e9,2,13.829541043378413,5
b_bm25_tuned,d414f672,4,4.7742079477757215,5
a_dense_minilm_500_75,e58b0d4f,2,14.846374979242682,5
d_mmr_1.0_10,10a0e925,0,9.372833999805152,5
d_threshold_0.3,aeb7fc83,4,11.463709059171379,5
a_dense_minilm_500_75,6237ed8d,4,13.307500048540533,5
b_bm25_tuned,5d774c3a,2,1.4940419932827353,5
a_dense_minilm_500_75,d414f672,4,12.827916070818901,5
d_threshold_0.3,71f3292e,2,10.05308295134455,5
d_threshold_0.3,af3b122c,4,10.633833007887006,5
d_mmr_1.0_10,631f67f4,0,17.01449998654425,5
d_mmr_1.0_10,d568d2e6,4,16.321541974321008,5
a_dense_minilm_500_75,b8f2e37f,0,18.888834048993886,5
d_mmr_1.0_10,6c777e2a,4,15.423166914843023,5
d_threshold_0.3,7c3d731b,3,15.81524999346584,5
hybrid_rrf_75bm25_25dense,6410ae20,0,34.36187491752207,5
hybrid_rrf_75bm25_25dense,2ce8db63,3,26.580790989100933,5
d_threshold_0.3,7adaeced,3,22.082500043325126,5
d_threshold_0.3,a9128898,3,19.103624974377453,5
d_mmr_1.0_10,af3b122c,1,20.494750002399087,5
a_dense_minilm_500_75,ff2cf386,2,31.992875039577484,5
b_bm25_tuned,501e7331,0,27.33604097738862,5
b_bm25_tuned,9e890fac,4,13.82795802783221,5
b_bm25_tuned,af3b122c,3,17.623041989281774,5
d_threshold_0.3,67f0bc2a,2,29.30154197383672,5
d_threshold_0.3,1ffb9268,1,24.276459007523954,5
hybrid_rrf_75bm25_25dense,6a9fccf8,1,33.500917023047805,5
hybrid_rrf_75bm25_25dense,b9d5a3e0,3,40.1657079346478,5
b_bm25_tuned,c37dca0a,0,17.536083003506064,5
hybrid_rrf_75bm25_25dense,166365be,0,43.86495798826218,5
a_dense_minilm_500_75,9ce734db,2,24.923791992478073,5
a_dense_minilm_500_75,a5dc1f70,4,23.765332996845245,5
d_threshold_0.3,2afcec04,0,16.80091698653996,5
d_threshold_0.3,88041b7f,0,13.135750079527497,5
b_bm25_tuned,0cf13966,4,6.635874975472689,5
b_bm25_tuned,7b795372,2,8.347082999534905,5
hybrid_rrf_75bm25_25dense,c37dca0a,4,23.428624961525202,5
d_threshold_0.3,ab7f8163,4,11.202708003111184,5
hybrid_rrf_75bm25_25dense,1b837a04,2,20.64045798033476,5
d_mmr_1.0_10,1ffb9268,1,18.18283402826637,5
b_bm25_tuned,8185a29f,2,6.399333011358976,5
d_mmr_1.0_10,b8f2e37f,3,14.642207999713719,5
d_threshold_0.3,8185a29f,1,11.925291968509555,5
d_threshold_0.3,866ef8da,4,10.614417027682066,5
d_threshold_0.3,41f10609,2,13.297167024575174,5
a_dense_minilm_500_75,39cb0ae3,4,15.34533395897597,5
a_dense_minilm_500_75,0cf13966,2,21.830208017490804,5
a_dense_minilm_500_75,0faa43e5,1,15.588333015330136,5
hybrid_rrf_75bm25_25dense,61b75f97,3,28.576042037457228,5
a_dense_minilm_500_75,7c6e2326,4,15.201083035208285,5
hybrid_rrf_75bm25_25dense,c3f1f26a,0,27.671542018651962,5
a_dense_minilm_500_75,c37dca0a,1,18.350500031374395,5
d_mmr_1.0_10,5afca8e2,1,13.6944999685511,5
d_mmr_1.0_10,cf2642de,2,17.575374920852482,5
b_bm25_tuned,fa08cbd4,4,8.771207998506725,5
d_threshold_0.3,f9c69b00,1,18.388292053714395,5
b_bm25_tuned,cf2642de,2,6.749583990313113,5
d_threshold_0.3,1098a682,3,12.088540941476822,5
d_mmr_1.0_10,668b927a,0,12.94824993237853,5
d_mmr_1.0_10,ab7f8163,3,13.453999999910593,5
d_mmr_1.0_10,668b927a,2,19.367833039723337,5
d_mmr_1.0_10,9137d00c,0,28.141749906353652,5
a_dense_minilm_500_75,af3b122c,3,31.003375072032213,5
a_dense_minilm_500_75,037b46e9,1,25.115749915130436,5
d_mmr_1.0_10,6c8d9611,0,15.60000004246831,5
b_bm25_tuned,2ef8185f,3,6.7646249663084745,5
d_threshold_0.3,d45d63d3,3,15.712207998149097,5
hybrid_rrf_75bm25_25dense,b9d5a3e0,2,31.439416925422847,5
d_threshold_0.3,866ef8da,0,14.776457916013896,5
a_dense_minilm_500_75,729e9e22,2,19.71975003834814,5
b_bm25_tuned,4b2547f5,1,8.812458021566272,5
d_mmr_1.0_10,f9c69b00,2,16.45604206714779,5
hybrid_rrf_75bm25_25dense,6410ae20,1,26.654249988496304,5
d_threshold_0.3,65f007c7,2,15.349082998000085,5
d_threshold_0.3,214c8ab4,3,19.019208033569157,5
d_mmr_1.0_10,fcd400e9,2,13.68420897051692,5
a_dense_minilm_500_75,0daec318,3,18.45495798625052,5
b_bm25_tuned,15b5a805,0,7.089209044352174,5
d_mmr_1.0_10,29149a0f,2,14.554624911397696,5
d_mmr_1.0_10,0faa43e5,1,11.496582999825478,5
hybrid_rrf_75bm25_25dense,1b837a04,0,24.080749950371683,5
d_mmr_1.0_10,1ffb9268,2,18.416458973661065,5
a_dense_minilm_500_75,2f81464c,4,19.807833014056087,5
d_threshold_0.3,0cf13966,2,19.704208010807633,5
hybrid_rrf_75bm25_25dense,af9f9651,2,30.884666019119322,5
d_mmr_1.0_10,61b75f97,4,23.999249911867082,5
d_mmr_1.0_10,9b7ebf3e,2,15.620207996107638,5
b_bm25_tuned,0daec318,1,6.93883397616446,5
b_bm25_tuned,7adaeced,4,2.1285420516505837,5
d_threshold_0.3,037b46e9,2,18.893374945037067,5
a_dense_minilm_500_75,f5053c04,2,19.56662500742823,5
b_bm25_tuned,5afca8e2,3,0.395208946429193,5
a_dense_minilm_500_75,7c3d731b,4,17.09270803257823,5
d_mmr_1.0_10,7b70306c,0,18.66574992891401,5
hybrid_rrf_75bm25_25dense,4c4b85fd,1,27.421250008046627,5
a_dense_minilm_500_75,d568d2e6,4,18.955333973281085,5
a_dense_minilm_500_75,7adaeced,4,17.259208019822836,5
a_dense_minilm_500_75,e58b0d4f,4,18.968124990351498,5
a_dense_minilm_500_75,10a0e925,0,22.82325003761798,5
a_dense_minilm_500_75,fcd400e9,0,20.20437503233552,5
hybrid_rrf_75bm25_25dense,037b46e9,1,24.75670794956386,5
b_bm25_tuned,25a25dbe,4,7.336791954003274,5
d_threshold_0.3,c3f1f26a,3,20.673791994340718,5
hybrid_rrf_75bm25_25dense,d568d2e6,2,28.392417007125914,5
d_mmr_1.0_10,a9128898,4,14.838958042673767,5
d_threshold_0.3,b8f2e37f,3,13.241457985714078,5
hybrid_rrf_75bm25_25dense,2afcec04,3,20.445166970603168,5
d_threshold_0.3,1ffb9268,4,20.9411249961704,5
a_dense_minilm_500_75,6c777e2a,1,16.226707957684994,5
a_dense_minilm_500_75,6237ed8d,0,19.0303340787068,5
b_bm25_tuned,2ce8db63,3,11.902290978468955,5
d_mmr_1.0_10,af9f9651,4,17.054209019988775,5
d_threshold_0.3,2ce8db63,1,20.59612504672259,5
b_bm25_tuned,91a5521c,0,10.342375026084483,5
hybrid_rrf_75bm25_25dense,21c9dee5,0,22.941125091165304,5
d_mmr_1.0_10,5d774c3a,0,15.753749990835786,5
d_mmr_1.0_10,e88ce2d1,2,18.11337494291365,5
d_mmr_1.0_10,1098a682,2,17.30520895216614,5
b_bm25_tuned,41f10609,3,4.437291994690895,5
hybrid_rrf_75bm25_25dense,fa08cbd4,2,36.300124949775636,5
d_mmr_1.0_10,2ce8db63,1,47.10008297115564,5
b_bm25_tuned,25376eba,4,3.757084021344781,5
hybrid_rrf_75bm25_25dense,1ffb9268,4,34.46337499190122,5
a_dense_minilm_500_75,662d106f,4,44.31349993683398,5
hybrid_rrf_75bm25_25dense,61b75f97,2,44.14120898582041,5
hybrid_rrf_75bm25_25dense,91a5521c,1,48.32341696601361,5
a_dense_minilm_500_75,1098a682,3,34.21091707423329,5
d_threshold_0.3,e88ce2d1,3,27.505583013407886,5
a_dense_minilm_500_75,7adaeced,3,19.570000004023314,5
b_bm25_tuned,6c777e2a,0,7.818999933078885,5
hybrid_rrf_75bm25_25dense,25376eba,2,33.29604200553149,5
hybrid_rrf_75bm25_25dense,2f81464c,1,79.53716709744185,5
b_bm25_tuned,25376eba,2,3.6015419755131006,5
hybrid_rrf_75bm25_25dense,f5053c04,3,75.4696250660345,5
d_threshold_0.3,b9d5a3e0,2,53.80545789375901,5
b_bm25_tuned,3f9c9ea2,2,9.876374970190227,5
hybrid_rrf_75bm25_25dense,2ce8db63,0,36.317083053290844,5
d_mmr_1.0_10,ff2cf386,1,23.29112496227026,5
a_dense_minilm_500_75,aeb7fc83,2,20.12591704260558,5
d_threshold_0.3,af9492a5,3,23.081624996848404,5
b_bm25_tuned,81793c8a,4,6.070166942663491,5
d_mmr_1.0_10,0cf13966,1,22.950999904423952,5
d_threshold_0.3,c37dca0a,0,29.729750007390976,5
b_bm25_tuned,662d106f,1,10.491166962310672,5
b_bm25_tuned,fcd400e9,4,13.396791997365654,5
d_threshold_0.3,ea5f5acc,2,23.109000059776008,5
hybrid_rrf_75bm25_25dense,15b5a805,3,37.28816693183035,5
hybrid_rrf_75bm25_25dense,c64d8ea1,4,34.71508307848126,5
d_threshold_0.3,4014ac58,1,17.394457943737507,5
hybrid_rrf_75bm25_25dense,c3f1f26a,4,54.921333910897374,5
b_bm25_tuned,25a25dbe,3,8.141958969645202,5
a_dense_minilm_500_75,d45d63d3,2,27.45683304965496,5
d_threshold_0.3,0cf13966,0,33.140917075797915,5
hybrid_rrf_75bm25_25dense,9137d00c,4,38.78295898903161,5
d_mmr_1.0_10,800b6da2,1,23.431041045114398,5
hybrid_rrf_75bm25_25dense,a746930b,3,28.218833031132817,5
a_dense_minilm_500_75,81793c8a,2,23.981082951650023,5
b_bm25_tuned,b8f2e37f,1,7.932082982733846,5
d_threshold_0.3,3f9c9ea2,0,51.04645807296038,5
b_bm25_tuned,6c8d9611,1,13.452333980239928,5
d_threshold_0.3,d1fdc0f4,3,23.357292055152357,3
hybrid_rrf_75bm25_25dense,2b9ff3ae,4,41.040082927793264,5
b_bm25_tuned,96373e8a,4,0.887208036147058,5
b_bm25_tuned,4967917b,0,11.866250075399876,5
a_dense_minilm_500_75,15b5a805,4,28.026541927829385,5
d_threshold_0.3,e58b0d4f,4,19.819042063318193,5
b_bm25_tuned,7c3d731b,1,7.8131669433787465,5
b_bm25_tuned,e58b0d4f,3,22.979040979407728,5
b_bm25_tuned,15b5a805,4,5.401625065132976,5
b_bm25_tuned,d568d2e6,2,12.167749926447868,5
a_dense_minilm_500_75,c64d8ea1,2,23.782292031683028,5
b_bm25_tuned,631f67f4,4,7.819624966941774,5
b_bm25_tuned,6a9fccf8,0,13.399292016401887,5
a_dense_minilm_500_75,41f10609,0,118.41699993237853,5
d_threshold_0.3,a3f75c4c,2,90.60412494000047,5
hybrid_rrf_75bm25_25dense,2f81464c,2,56.945707998238504,5
d_mmr_1.0_10,c64d8ea1,1,64.90395800210536,5
hybrid_rrf_75bm25_25dense,fa08cbd4,0,33.21591694839299,5
hybrid_rrf_75bm25_25dense,2ce8db63,4,32.0515000494197,5
b_bm25_tuned,668b927a,3,8.568375022150576,5
hybrid_rrf_75bm25_25dense,d45d63d3,4,21.299291984178126,5
d_mmr_1.0_10,f5053c04,4,17.060042009688914,5
b_bm25_tuned,2b9ff3ae,3,14.830291038379073,5
d_mmr_1.0_10,e58b0d4f,3,15.376124996691942,5
a_dense_minilm_500_75,9ce734db,4,20.492917043156922,5
a_dense_minilm_500_75,ab7f8163,3,18.359666923061013,5
hybrid_rrf_75bm25_25dense,96373e8a,3,21.970834000967443,5
d_threshold_0.3,41f10609,4,16.41525002196431,5
a_dense_minilm_500_75,9b7ebf3e,0,12.73354107979685,5
hybrid_rrf_75bm25_25dense,2afcec04,1,30.359792057424784,5
hybrid_rrf_75bm25_25dense,33bd358a,4,24.692249950021505,5
d_mmr_1.0_10,729e9e22,0,15.396083006635308,5
d_threshold_0.3,a746930b,3,23.846249911002815,5
b_bm25_tuned,21c9dee5,2,6.316417013294995,5
d_threshold_0.3,8185bded,4,14.376125065609813,5
hybrid_rrf_75bm25_25dense,9b7ebf3e,3,23.018082953058183,5
d_threshold_0.3,f5053c04,1,18.480957951396704,5
d_mmr_1.0_10,ea5f5acc,0,13.329125009477139,5
d_threshold_0.3,8185a29f,3,15.124249970540404,5
d_threshold_0.3,f6d8272a,4,11.896583018824458,5
a_dense_minilm_500_75,5d774c3a,3,11.865374981425703,5
d_threshold_0.3,a5dc1f70,3,18.044291995465755,5
hybrid_rrf_75bm25_25dense,2f855a96,1,22.967790951952338,5
b_bm25_tuned,e58b0d4f,0,19.272916950285435,5
a_dense_minilm_500_75,fcd400e9,3,15.60612500179559,5
hybrid_rrf_75bm25_25dense,1098a682,1,28.60529103782028,5
d_threshold_0.3,866ef8da,2,17.552875098772347,5
b_bm25_tuned,9137d00c,3,4.809416946955025,5
d_threshold_0.3,15b5a805,3,12.771209003403783,5
d_mmr_1.0_10,3f9c9ea2,3,15.747832949273288,5
hybrid_rrf_75bm25_25dense,9137d00c,2,26.040875003673136,5
hybrid_rrf_75bm25_25dense,d568d2e6,4,28.859207988716662,5
d_mmr_1.0_10,2ce8db63,4,10.85104199592024,5
d_threshold_0.3,af9f9651,2,17.85962504800409,5
a_dense_minilm_500_75,cf2642de,2,23.95887498278171,5
b_bm25_tuned,29149a0f,3,4.84725006390363,5
d_mmr_1.0_10,ea5f5acc,1,21.317375008948147,5
d_mmr_1.0_10,9e890fac,4,56.82837497442961,5
b_bm25_tuned,2afcec04,3,20.06016601808369,5
a_dense_minilm_500_75,3f9c9ea2,2,45.021708006970584,5
b_bm25_tuned,a72b30bc,3,21.081832936033607,5
a_dense_minilm_500_75,2f855a96,0,44.733666931279004,5
d_threshold_0.3,b9d5a3e0,3,34.8909170133993,5
d_threshold_0.3,33bd358a,0,40.078749996609986,5
a_dense_minilm_500_75,88041b7f,0,23.83916696999222,5
a_dense_minilm_500_75,7d96081d,2,20.892374916002154,5
d_mmr_1.0_10,2b9ff3ae,3,29.047083924524486,5
hybrid_rrf_75bm25_25dense,2ce8db63,2,39.320291951298714,5
a_dense_minilm_500_75,6c8d9611,1,26.719499961473048,5
hybrid_rrf_75bm25_25dense,7c6e2326,2,29.384042019955814,5
d_threshold_0.3,7adaeced,2,17.26791705004871,5
d_threshold_0.3,10a0e925,1,19.43833299446851,5
d_mmr_1.0_10,b9d5a3e0,1,20.0654580257833,5
d_mmr_1.0_10,d568d2e6,2,17.958416952751577,5
a_dense_minilm_500_75,a746930b,2,43.08120801579207,5
d_mmr_1.0_10,4b2547f5,4,22.166374954394996,5
d_mmr_1.0_10,9e890fac,2,82.65641599427909,5
hybrid_rrf_75bm25_25dense,81793c8a,0,39.208500063978136,5
hybrid_rrf_75bm25_25dense,501e7331,0,28.35620893165469,5
a_dense_minilm_500_75,631f67f4,0,20.802582963369787,5
a_dense_minilm_500_75,866ef8da,2,122.95666697900742,5
d_threshold_0.3,9e890fac,1,37.92358294595033,5
b_bm25_tuned,9e890fac,3,12.117958976887167,5
a_dense_minilm_500_75,668b927a,3,20.69383393973112,5
a_dense_minilm_500_75,29149a0f,3,21.21649996843189,5
d_threshold_0.3,25376eba,0,35.14079097658396,5
hybrid_rrf_75bm25_25dense,e32c413c,4,48.148584086447954,5
hybrid_rrf_75bm25_25dense,41f10609,3,85.40262503083795,5
a_dense_minilm_500_75,6a56ccd8,0,239.73041702993214,5
a_dense_minilm_500_75,10a0e925,3,65.86195796262473,5
hybrid_rrf_75bm25_25dense,b9d5a3e0,0,36.08758293557912,5
b_bm25_tuned,7c3d731b,0,10.744040948338807,5
a_dense_minilm_500_75,4b2547f5,4,30.72387503925711,5
hybrid_rrf_75bm25_25dense,a3f75c4c,2,31.789750093594193,5
d_threshold_0.3,2f855a96,3,27.325082919560373,5
b_bm25_tuned,6a56ccd8,2,4.0498749585822225,5
d_threshold_0.3,6c777e2a,1,26.139000081457198,5
b_bm25_tuned,214c8ab4,2,13.351083034649491,5
a_dense_minilm_500_75,65f007c7,3,27.10662502795458,5
b_bm25_tuned,6237ed8d,0,3.456125035881996,5
hybrid_rrf_75bm25_25dense,7c3d731b,0,42.454499984160066,5
d_mmr_1.0_10,c250208a,1,18.82270898204297,5
d_threshold_0.3,6c8d9611,4,20.22574993316084,5
a_dense_minilm_500_75,65b9bec9,2,27.33462501782924,5
d_threshold_0.3,aeb7fc83,0,14.24395793583244,5
hybrid_rrf_75bm25_25dense,c64d8ea1,2,31.110667041502893,5
d_mmr_1.0_10,7c3d731b,0,18.652624916285276,5
a_dense_minilm_500_75,f58b0476,2,21.829665987752378,5
hybrid_rrf_75bm25_25dense,91a5521c,4,29.421832994557917,5
d_mmr_1.0_10,67f0bc2a,0,17.373375012539327,5
d_mmr_1.0_10,0faa43e5,3,15.325708081945777,5
d_threshold_0.3,3f9c9ea2,2,14.84154094941914,5
b_bm25_tuned,866ef8da,4,5.6316249538213015,5
d_threshold_0.3,f5053c04,2,15.681332908570766,5
b_bm25_tuned,4c4b85fd,0,10.046625044196844,5
d_threshold_0.3,662d106f,1,15.735083958134055,5
hybrid_rrf_75bm25_25dense,668b927a,0,34.2624579789117,5
hybrid_rrf_75bm25_25dense,21c9dee5,4,28.017292032018304,5
a_dense_minilm_500_75,d45d63d3,4,14.834666973911226,5
d_mmr_1.0_10,b77b94f8,3,13.800375047139823,5
d_mmr_1.0_10,25376eba,3,8.722000056877732,5
b_bm25_tuned,4b2547f5,3,7.944958982989192,5
a_dense_minilm_500_75,e88ce2d1,1,12.449416914023459,5
a_dense_minilm_500_75,f9c69b00,2,16.052916063927114,5
d_mmr_1.0_10,0daec318,1,10.401958948932588,5
a_dense_minilm_500_75,5afca8e2,3,12.71220890339464,5
hybrid_rrf_75bm25_25dense,a746930b,0,18.290208070538938,5
hybrid_rrf_75bm25_25dense,2ef8185f,0,19.649124937132,5
b_bm25_tuned,729e9e22,0,8.221791940741241,5
a_dense_minilm_500_75,c3f1f26a,4,9.99062496703118,5
d_threshold_0.3,25a25dbe,1,8.552250103093684,5
b_bm25_tuned,2ce8db63,1,11.86991692520678,5
hybrid_rrf_75bm25_25dense,6410ae20,4,21.23391698114574,5
a_dense_minilm_500_75,1098a682,1,17.06562505569309,5
b_bm25_tuned,c64d8ea1,0,3.055040957406163,5
d_threshold_0.3,fcd400e9,3,9.514083969406784,5
d_threshold_0.3,ab7f8163,2,13.0032500019297,5
b_bm25_tuned,25a25dbe,0,7.340625044889748,5
hybrid_rrf_75bm25_25dense,ff2cf386,3,22.57345907855779,5
hybrid_rrf_75bm25_25dense,d45d63d3,2,26.782625005580485,5
d_mmr_1.0_10,39cb0ae3,1,20.874125068075955,5
b_bm25_tuned,6a56ccd8,4,2.818249980919063,5
hybrid_rrf_75bm25_25dense,7adaeced,0,23.08354200795293,5
a_dense_minilm_500_75,6a56ccd8,3,14.805665938183665,5
hybrid_rrf_75bm25_25dense,c250208a,3,24.907415965572,5
d_threshold_0.3,af3b122c,0,16.274333000183105,5
hybrid_rrf_75bm25_25dense,631f67f4,2,27.50679198652506,5
b_bm25_tuned,a3f75c4c,3,15.095792012289166,5
hybrid_rrf_75bm25_25dense,a72b30bc,4,19.685415900312364,5
d_mmr_1.0_10,9e890fac,3,11.904666083864868,5
d_mmr_1.0_10,af9492a5,4,11.32229098584503,5
b_bm25_tuned,61b75f97,3,8.85741610545665,5
d_threshold_0.3,5d774c3a,0,14.413916040211916,5
a_dense_minilm_500_75,d1fdc0f4,3,13.151166029274464,5
a_dense_minilm_500_75,9b7ebf3e,4,12.470624991692603,5
d_threshold_0.3,71f3292e,3,16.382875037379563,5
d_threshold_0.3,4c8043e4,2,16.811791923828423,5
hybrid_rrf_75bm25_25dense,71f266f1,4,25.262000039219856,5
hybrid_rrf_75bm25_25dense,a72b30bc,3,27.20349992159754,5
d_mmr_1.0_10,4c8043e4,3,13.287834008224308,5
b_bm25_tuned,4014ac58,1,4.547875025309622,5
a_dense_minilm_500_75,71f266f1,1,16.28708408679813,5
d_mmr_1.0_10,e58b0d4f,0,17.761458992026746,5
hybrid_rrf_75bm25_25dense,4014ac58,2,22.43883302435279,5
hybrid_rrf_75bm25_25dense,ab7f8163,2,26.595250004902482,5
b_bm25_tuned,166365be,4,2.2019590251147747,5
d_threshold_0.3,4c8043e4,1,13.755374937318265,5
a_dense_minilm_500_75,2ef8185f,0,30.13774997089058,5
a_dense_minilm_500_75,6237ed8d,1,30.951540917158127,5
a_dense_minilm_500_75,7d96081d,4,32.93883299920708,5
d_mmr_1.0_10,71f3292e,4,28.5284579731524,5
d_threshold_0.3,7d96081d,1,19.1643750295043,5
d_mmr_1.0_10,d568d2e6,1,19.053291995078325,5
a_dense_minilm_500_75,9e890fac,4,16.67625003028661,5
a_dense_minilm_500_75,6c8d9611,4,13.165208976715803,5
b_bm25_tuned,166365be,2,2.4191669654101133,5
hybrid_rrf_75bm25_25dense,7b70306c,1,28.659499948844314,5
a_dense_minilm_500_75,65b9bec9,3,24.373874999582767,5
d_threshold_0.3,8185bded,3,11.463542003184557,5
b_bm25_tuned,9ce734db,2,4.479957977309823,5
a_dense_minilm_500_75,0daec318,0,15.651792054995894,5
a_dense_minilm_500_75,d45d63d3,3,24.11291701719165,5
d_mmr_1.0_10,fcd400e9,3,15.231541940011084,5
b_bm25_tuned,800b6da2,3,8.144124993123114,5
a_dense_minilm_500_75,10a0e925,4,21.041832980699837,5
d_mmr_1.0_10,0cf13966,4,19.192792009562254,5
b_bm25_tuned,fcd400e9,1,9.636707953177392,5
d_threshold_0.3,61b75f97,0,15.78408305067569,5
a_dense_minilm_500_75,b8f2e37f,1,21.390957990661263,5
b_bm25_tuned,5d774c3a,1,1.9991250010207295,5
hybrid_rrf_75bm25_25dense,71f3292e,2,33.30383403226733,5
d_threshold_0.3,5d774c3a,3,20.727416966110468,5
a_dense_minilm_500_75,668b927a,0,21.397375036031008,5
hybrid_rrf_75bm25_25dense,65f007c7,0,22.344292025081813,5
a_dense_minilm_500_75,71f3292e,1,16.483667073771358,5
d_threshold_0.3,f6d8272a,0,22.774624987505376,5
b_bm25_tuned,61b75f97,0,9.503915905952454,5
a_dense_minilm_500_75,29149a0f,4,14.236040995456278,5
b_bm25_tuned,668b927a,4,7.594167022034526,5
b_bm25_tuned,cf2642de,0,5.330084008164704,5
hybrid_rrf_75bm25_25dense,a5dc1f70,2,23.372958996333182,5
b_bm25_tuned,5afca8e2,0,0.5163329187780619,5
hybrid_rrf_75bm25_25dense,96373e8a,0,18.97504203952849,5
b_bm25_tuned,8185a29f,1,5.291125038638711,5
a_dense_minilm_500_75,3f9c9ea2,0,14.211750007234514,5
d_mmr_1.0_10,800b6da2,2,11.99129200540483,5
b_bm25_tuned,3f9c9ea2,4,7.804208085872233,5
d_mmr_1.0_10,7b795372,2,17.460834002122283,5
d_mmr_1.0_10,1ffb9268,3,13.291541021317244,5
b_bm25_tuned,037b46e9,3,3.6602920154109597,5
hybrid_rrf_75bm25_25dense,d568d2e6,3,18.86724994983524,5
d_threshold_0.3,33bd358a,1,10.711124981753528,5
b_bm25_tuned,662d106f,3,8.039957960136235,5
b_bm25_tuned,8185bded,2,2.59312498383224,5
hybrid_rrf_75bm25_25dense,f58b0476,3,30.577792087569833,5
b_bm25_tuned,39cb0ae3,2,5.913165980018675,5
b_bm25_tuned,7c6e2326,4,9.056792012415826,5
d_threshold_0.3,668b927a,3,17.425791011191905,5
a_dense_minilm_500_75,21c9dee5,3,14.128374983556569,5
hybrid_rrf_75bm25_25dense,037b46e9,4,22.96441700309515,5
hybrid_rrf_75bm25_25dense,b77b94f8,4,20.563917001709342,5
d_mmr_1.0_10,fa08cbd4,1,12.859207927249372,5
a_dense_minilm_500_75,71f3292e,4,12.094083009287715,5
d_mmr_1.0_10,6410ae20,2,16.29870804026723,5
d_threshold_0.3,9137d00c,3,13.839874998666346,5
b_bm25_tuned,67f0bc2a,0,11.332374997437,5
b_bm25_tuned,41f10609,4,3.948375000618398,5
a_dense_minilm_500_75,a746930b,0,16.429041977971792,5
a_dense_minilm_500_75,a9128898,3,16.83712494559586,5
hybrid_rrf_75bm25_25dense,15b5a805,4,27.721040998585522,5
hybrid_rrf_75bm25_25dense,71f3292e,4,23.405499989166856,5
a_dense_minilm_500_75,ea5f5acc,3,22.71904202643782,5
hybrid_rrf_75bm25_25dense,6c8d9611,4,23.98091705981642,5
b_bm25_tuned,8185a29f,3,6.197957904078066,5
d_mmr_1.0_10,fa08cbd4,0,19.075082964263856,5
a_dense_minilm_500_75,2afcec04,1,22.802624967880547,5
hybrid_rrf_75bm25_25dense,3f9c9ea2,4,22.607041988521814,5
a_dense_minilm_500_75,d568d2e6,3,22.162457928061485,5
a_dense_minilm_500_75,662d106f,3,14.711458003148437,5
d_threshold_0.3,af9f9651,1,15.828249976038933,5
hybrid_rrf_75bm25_25dense,c64d8ea1,3,25.3077499801293,5
d_threshold_0.3,2ce8db63,4,15.14970907010138,5
b_bm25_tuned,33bd358a,0,3.8933749310672283,5
a_dense_minilm_500_75,4c4b85fd,3,14.846917008981109,5
b_bm25_tuned,6a9fccf8,2,9.610375040210783,5
b_bm25_tuned,6c8d9611,2,10.01483399886638,5
d_mmr_1.0_10,9ce734db,0,12.521957978606224,5
b_bm25_tuned,668b927a,0,7.2243750328198075,5
a_dense_minilm_500_75,8185bded,4,13.406749931164086,5
b_bm25_tuned,2afcec04,4,10.53829095326364,5
d_mmr_1.0_10,29149a0f,1,14.705165987834334,5
d_mmr_1.0_10,15b5a805,3,18.194332951679826,5
b_bm25_tuned,8185bded,3,2.8033750131726265,5
a_dense_minilm_500_75,4c8043e4,0,14.266000012867153,5
b_bm25_tuned,1ffb9268,3,10.2592499461025,5
d_threshold_0.3,f9c69b00,0,15.92916704248637,5
hybrid_rrf_75bm25_25dense,4c4b85fd,2,21.520750015042722,5
a_dense_minilm_500_75,f58b0476,1,10.270208003930748,5
b_bm25_tuned,10a0e925,3,11.93858403712511,5
a_dense_minilm_500_75,7b70306c,0,11.290041031315923,5
d_mmr_1.0_10,668b927a,4,11.709457961842418,5
b_bm25_tuned,5d774c3a,3,1.4830830041319132,5
d_mmr_1.0_10,9137d00c,1,13.400666997767985,5
d_threshold_0.3,729e9e22,0,10.151707916520536,5
d_threshold_0.3,71f266f1,1,8.992834016680717,5
hybrid_rrf_75bm25_25dense,25a25dbe,4,19.845208036713302,5
a_dense_minilm_500_75,6c777e2a,3,11.276124976575375,5
hybrid_rrf_75bm25_25dense,cf2642de,3,21.293833036907017,5
d_threshold_0.3,b9d5a3e0,0,13.804374961182475,5
d_threshold_0.3,f6d8272a,2,16.091666999273002,5
b_bm25_tuned,6410ae20,3,8.968583075329661,5
d_mmr_1.0_10,5d774c3a,4,9.963333955965936,5
d_mmr_1.0_10,c3f1f26a,1,10.213542031124234,5
b_bm25_tuned,2ce8db63,2,11.448749923147261,5
d_threshold_0.3,0cf13966,3,13.004458043724298,5
hybrid_rrf_75bm25_25dense,f5053c04,0,20.291791995987296,5
d_mmr_1.0_10,7d96081d,3,9.293874958530068,5
d_mmr_1.0_10,501e7331,0,10.368332965299487,5
b_bm25_tuned,15b5a805,3,4.278708947822452,5
d_mmr_1.0_10,15b5a805,4,13.086458086036146,5
d_threshold_0.3,037b46e9,0,10.936332982964814,5
